GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,8.9 [6.1-12.8],8.88361,6.06376,12.83560,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,35.8 [32.1-39.6],35.77281,32.13610,39.58103,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,34.6 [30.5-38.7],34.59846,30.52075,38.67617,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,27.0 [23.9-30.3],26.98499,23.87454,30.33917,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,25.1 [22.7-27.7],25.11587,22.69882,27.69809,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,31.6 [25.4-38.5],31.61531,25.43608,38.52018,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,26.3 [20.1-33.5],26.29823,20.14233,33.54521,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,50.6 [47.5-53.6],50.55641,47.52004,53.58868,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,41.9 [38.8-45.1],41.89682,38.76188,45.09857,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,15.9 [14.5-17.4],15.92340,14.50948,17.44699,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,1.1 [0.7-1.9],1.11401,0.66461,1.86159,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,18.6 [16.9-20.4],18.57996,16.88690,20.40109,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,71.8 [66.5-77.0],71.78073,66.53799,77.02349,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS02-05,2-5 years,,,,,,,,,,,,,,,,,,,,3.3 [2.9-3.7],3.26758,2.86944,3.71884,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,122.3 [111.7-132.9],122.29342,111.71608,132.87076,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,87.4 [78.7-92.9],87.43461,78.74365,92.89287,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,58.8 [53.5-63.9],58.82029,53.51977,63.92379,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,10.3 [8.8-12.0],10.27812,8.80281,11.96824,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,56.0 [47.3-64.4],56.04765,47.32698,64.41026,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,0.4 [0.3-0.6],0.39989,0.26557,0.60174,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,6.5 [3.6-11.7],6.54189,3.56889,11.69122,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,0.5 [0.3-0.7],0.49182,0.33061,0.73106,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,12.8 [9.0-17.7],12.77844,9.04642,17.74960,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,0.4 [0.1-1.0],0.36213,0.12833,1.01749,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,0.3 [0.2-0.6],0.34690,0.20657,0.58199,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,3.2 [1.9-5.3],3.17520,1.89670,5.26920,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,12.2 [8.8-16.7],12.18466,8.75243,16.71624,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,112.7 [104.0-121.3],112.66236,104.02501,121.29971,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,No data,,,,,,Not available
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,49.6 [44.1-55.0],49.55389,44.14800,54.95978,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,46.6 [32.7-61.1],46.63074,32.66474,61.14564,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,29.7 [24.3-35.7],29.68705,24.29990,35.70518,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,69.4 [62.0-76.0],69.44556,62.01487,75.98553,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,40.6 [36.9-44.3],40.55928,36.94749,44.27622,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,6.8 [5.8-7.9],6.81536,5.84429,7.94650,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,55.2 [48.3-61.9],55.20128,48.32862,61.88084,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,8.7 [6.5-11.7],8.74930,6.47639,11.71993,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,42.8 [29.0-57.9],42.83871,29.03831,57.85087,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,14.3 [10.9-18.4],14.25659,10.93853,18.37349,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,55.8 [40.4-70.2],55.82023,40.39434,70.19914,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,33.5 [29.1-38.2],33.50798,29.10571,38.21716,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,93.5 [86.8-96.9],93.47881,86.75696,96.91032,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,26.7 [21.6-32.5],26.70833,21.64805,32.46141,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,13.2 [10.9-16.0],13.23278,10.90006,15.97521,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,25.4 [20.4-31.3],25.44759,20.38456,31.27419,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,1.4 [1.0-2.0],1.37810,0.95090,1.99338,,,
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,23.5 [19.5-27.9],23.46086,19.52996,27.90855,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,9.7 [8.0-11.7],9.69695,8.01668,11.68465,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,28.0 [22.1-34.8],27.97113,22.05911,34.76097,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,0.2 [0.0-1.3],0.17624,0.02338,1.31547,,,
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,53.9 [44.3-63.2],53.86779,44.28139,63.17642,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,21.8 [16.4-28.4],21.80364,16.37066,28.42679,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,No data,,,,,,Not available
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,NHLM,None,,,,,,,,,,,,,,,,,12.5 [9.3-16.6],12.53615,9.32544,16.64931,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,TCD,Chad,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,47.7 [31.1-64.8],47.68387,31.09303,64.80208,,,
