GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,19.6 [12.7-28.9],19.56740,12.69193,28.93315,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,40.3 [38.0-42.7],40.33709,38.03377,42.68382,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,22.5 [14.9-32.5],22.50598,14.92338,32.47087,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,46.5 [44.0-49.0],46.50342,44.04032,48.98369,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,21.9 [12.6-35.4],21.90105,12.55215,35.39472,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,53.3 [46.3-60.2],53.28282,46.26574,60.17239,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,38.9 [27.2-50.6],38.93583,27.23095,50.64071,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,31.5 [25.9-37.1],31.52119,25.92304,37.11934,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,30.4 [20.0-43.1],30.35534,20.03647,43.12261,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,99.3 [81.2-117.5],99.33612,81.15934,117.51289,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,74.3 [60.4-84.5],74.26496,60.37000,84.53603,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,77.5 [73.6-81.0],77.52151,73.55679,81.04497,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,5.0 [1.9-12.7],5.03312,1.88651,12.74627,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,4.1 [2.8-5.9],4.09208,2.84027,5.86232,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,63.3 [60.9-65.6],63.28340,60.91934,65.58524,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,1.8 [1.2-2.7],1.78016,1.18846,2.65851,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,12.1 [11.2-13.0],12.07704,11.20255,13.00979,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,72.6 [60.7-82.0],72.62830,60.70599,82.00548,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,71.1 [69.5-72.6],71.05704,69.46635,72.59755,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,44.2 [37.4-51.1],44.22305,37.36676,51.07934,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,39.7 [36.7-42.8],39.74070,36.67185,42.80954,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,No data,,,,,,Not available
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,62.1 [59.3-64.9],62.10684,59.25660,64.87589,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,61.8 [60.2-63.4],61.80057,60.22051,63.35605,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS00-01,0-1 years,,,,,,,,,,,,,,,,,,,,1.6 [1.2-2.0],1.56363,1.20940,2.01948,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS02-05,2-5 years,,,,,,,,,,,,,,,,,,,,0.6 [0.5-0.8],0.61157,0.46374,0.80615,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,71.4 [69.2-73.6],71.44851,69.24058,73.55848,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,68.1 [63.4-72.4],68.08280,63.37656,72.44719,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS20-49,20-49 years,,,,,,,,,,,,,,,,,,,,71.9 [70.7-73.1],71.91081,70.72120,73.07049,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,YEARS15-19,15-19 years,,,,,,,,,,,,,,,,,,,,87.4 [82.2-91.3],87.41404,82.21206,91.25653,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,87.7 [82.4-91.6],87.73189,82.35703,91.63561,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,95.3 [94.1-96.3],95.30046,94.10491,96.26318,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,98.2 [96.8-98.9],98.15556,96.81014,98.93972,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,88.0 [83.3-91.5],87.97452,83.25986,91.49696,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,95.7 [94.7-96.6],95.72573,94.70818,96.55474,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,54.6 [49.1-60.0],54.58331,49.09399,59.96341,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,2.7 [1.5-4.9],2.72766,1.51574,4.86075,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,2.0 [1.4-2.8],1.98941,1.41480,2.79078,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,3.8 [2.5-5.6],3.76932,2.53197,5.57674,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,4.7 [3.7-5.9],4.67816,3.70297,5.89444,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,9.9 [7.6-12.8],9.94197,7.63856,12.84339,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,2.9 [1.8-4.4],2.86115,1.84169,4.41953,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,4.6 [3.8-5.6],4.56888,3.75392,5.55055,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,28.4 [20.6-36.3],28.44491,20.61063,36.27919,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,40.0 [37.2-42.8],39.99237,37.23705,42.81251,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,72.4 [67.4-76.9],72.37732,67.36457,76.88432,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,22.4 [19.2-25.9],22.36220,19.16853,25.91736,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,42.3 [39.7-45.0],42.33366,39.73096,44.97962,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,89.0 [81.1-93.9],89.04495,81.09789,93.90203,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,93.7 [89.5-96.3],93.73626,89.50929,96.32990,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,72.0 [62.8-79.7],72.03313,62.80641,79.71038,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,87.5 [84.3-90.1],87.50601,84.29355,90.13829,,,
vpolio,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,92.1 [87.3-95.2],92.11766,87.28250,95.21528,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,57.4 [50.9-63.6],57.38111,50.93679,63.58413,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,56.2 [53.8-58.6],56.22467,53.84038,58.58054,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,72.2 [68.4-75.8],72.21960,68.38590,75.75324,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,No data,,,,,,Not available
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,No data,,,,,,Not available
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,NHLM,None,,,,,,,,,,,,,,,,,48.3 [44.5-52.2],48.33356,44.47054,52.21661,,,
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,54.3 [52.7-55.9],54.30232,52.73849,55.85771,,,
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,SHLM,Secondary or higher,,,,,,,,,,,,,,,,,70.1 [67.9-72.2],70.12384,67.91947,72.23865,,,
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,KEN,Kenya,,,,,PRLM,Primary,,,,,,,,,,,,,,,,,56.9 [54.2-59.6],56.92644,54.20299,59.60861,,,
