GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH6,Measles,,0,0.00441,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitis,,0,0.03871,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH8,Malaria,,0,0.04587,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH9,Acute lower respiratory infections,,0.2,0.15488,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH10,Prematurity,,0.1,0.11046,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomalies,,0.1,0.08855,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.00016,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH17,Injuries,,0,0.01032,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDS,,0,0.00336,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH3,Diarrhoeal diseases,,0,0.00433,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH5,Tetanus,,0,0.01130,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH8,Malaria,,0.1,0.06953,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infections,,0.2,0.20840,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH10,Prematurity,,0,0.02004,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth trauma,,0,0.02040,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH13,Other Group 1 (postneonatal only),,0.1,0.11768,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH17,Injuries,,0.1,0.05471,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDS,,0.1,0.10950,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseases,,0.1,0.09186,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH5,Tetanus,,0,0.00420,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH6,Measles,,0,0.00458,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitis,,0,0.02900,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH8,Malaria,,0,0.04170,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0.2,0.15299,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH13,Other Group 1 (postneonatal only),,0,0.04599,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH17,Injuries,,0,0.01018,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDS,,0,0.00212,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infections,,0.2,0.22365,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH10,Prematurity,,0,0.02165,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth trauma,,0,0.02286,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH8,Malaria,,0.1,0.07022,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitis,,0,0.03409,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH6,Measles,,0,0.00795,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.00017,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomalies,,0.1,0.09713,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0.1,0.06201,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infections,,0.2,0.18676,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH8,Malaria,,0.1,0.07984,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitis,,0,0.02389,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH6,Measles,,0,0.00615,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH5,Tetanus,,0,0.00016,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH3,Diarrhoeal diseases,,0.2,0.15690,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.00017,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomalies,,0.1,0.10378,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH2,HIV/AIDS,,0.1,0.10142,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH3,Diarrhoeal diseases,,0.1,0.14984,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH5,Tetanus,,0,0.00016,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH6,Measles,,0,0.00296,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitis,,0,0.02583,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH13,Other Group 1 (postneonatal only),,0,0.04420,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0.2,0.15174,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth trauma,,0.3,0.30234,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH10,Prematurity,,0.3,0.27970,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH6,Measles,,0,0.00199,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH5,Tetanus,,0,0.00415,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseases,,0.1,0.08785,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDS,,0.1,0.07742,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH17,Injuries,,0.1,0.05986,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.03495,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomalies,,0.1,0.06751,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH13,Other Group 1 (postneonatal only),,0.1,0.10178,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomalies,,0.1,0.07453,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.03984,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,KEN,Kenya,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseases,,0.1,0.08901,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH8,Malaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infections,,0.1,0.06963,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH10,Prematurity,,0.3,0.29081,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth trauma,,0.3,0.29745,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,KEN,Kenya,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0.1,0.14347,,,,,
