GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH7,Meningitis/encephalitis,,0,0.01942,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH8,Malaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infections,,0.1,0.08501,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH10,Prematurity,,0.3,0.28569,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH13,Other Group 1 (postneonatal only),,0.1,0.10415,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH15,Congenital anomalies,,0,0.02797,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.03664,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH17,Injuries,,0.1,0.05606,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH2,HIV/AIDS,,0,0.02191,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH3,Diarrhoeal diseases,,0.2,0.20058,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitis,,0.1,0.06451,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH8,Malaria,,0.1,0.12629,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH9,Acute lower respiratory infections,,0.2,0.21966,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH10,Prematurity,,0.1,0.08738,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH11,Birth asphyxia and birth trauma,,0.1,0.09406,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0,0.03334,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH17,Injuries,,0,0.00692,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDS,,0,0.00060,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH3,Diarrhoeal diseases,,0,0.00984,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH5,Tetanus,,0,0.04486,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH6,Measles,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH7,Meningitis/encephalitis,,0,0.01853,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH8,Malaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth trauma,,0,0.01674,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH13,Other Group 1 (postneonatal only),,0.1,0.10361,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH15,Congenital anomalies,,0,0.02849,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.03668,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH17,Injuries,,0.1,0.05721,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH5,Tetanus,,0,0.01143,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH6,Measles,,0,0.00141,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitis,,0.1,0.05850,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH8,Malaria,,0.2,0.15026,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH9,Acute lower respiratory infections,,0.2,0.20968,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH10,Prematurity,,0.1,0.08894,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomalies,,0.1,0.05454,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.00070,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH17,Injuries,,0,0.00714,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDS,,0,0.00052,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH3,Diarrhoeal diseases,,0,0.00975,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH5,Tetanus,,0,0.04098,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH6,Measles,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infections,,0.3,0.25343,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH10,Prematurity,,0,0.01948,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth trauma,,0,0.01715,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH13,Other Group 1 (postneonatal only),,0.1,0.10425,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH15,Congenital anomalies,,0,0.02930,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDS,,0,0.01317,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseases,,0.1,0.13424,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH5,Tetanus,,0,0.01073,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH6,Measles,,0,0.01410,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitis,,0.1,0.05645,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH8,Malaria,,0.1,0.13526,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0.1,0.13289,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH13,Other Group 1 (postneonatal only),,0,0.04302,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomalies,,0.1,0.05381,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.00071,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH17,Injuries,,0,0.00698,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDS,,0,0.00044,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,DAYS0-27,0-27 days,,,,,,,,CH3,Diarrhoeal diseases,,0,0.00983,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitis,,0.1,0.07221,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH8,Malaria,,0.2,0.16572,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infections,,0.3,0.26492,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH10,Prematurity,,0,0.02086,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth trauma,,0,0.01849,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,MONTHS1-59,1-59 months,,,,,,,,CH12,Sepsis and other infectious conditions of the newborn,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH16,Other noncommunicable diseases (postneonatal only),,0,0.02909,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH17,Injuries,,0,0.04908,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,TCD,Chad,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDS,,0,0.01091,,,,,
